twitter.retweet.count,twitter.retweeted.user.name,twitter.retweeted.place.place_type,links.url,interaction.source,twitter.retweet.user.screen_name,twitter.user.description,interaction.geo.latitude,twitter.retweet.user.id_str,twitter.user.verified,klout.amplification,twitter.user.id,twitter.geo.latitude,interaction.geo.longitude,twitter.retweeted.place.country_code,twitter.retweeted.place.url,twitter.place.full_name,twitter.user.listed_count,twitter.retweet.domains,links.retweet_count,twitter.user.url,twitter.user.name,demographic.gender,twitter.place.name,salience.content.entities,twitter.retweet.user.geo_enabled,twitter.retweet.user.statuses_count,twitter.text,twitter.place.id,twitter.mentions,twitter.retweeted.place.name,twitter.user.id_str,twitter.retweet.user.lang,twitter.id,twitter.retweet.user.utc_offset,twitter.retweeted.user.listed_count,twitter.retweeted.user.utc_offset,twitter.source,klout.score,interaction.author.username,twitter.retweeted.user.id,twitter.geo.longitude,twitter.place.url,twitter.retweeted.user.followers_count,trends.type,links.created_at,twitter.retweet.user.created_at,twitter.retweeted.user.friends_count,interaction.created_at,salience.content.topics,twitter.place.country,twitter.retweet.text,twitter.links,twitter.user.statuses_count,twitter.domains,twitter.retweet.links,twitter.user.followers_count,interaction.author.link,trends.source,twitter.retweet.user.id,interaction.type,klout.true_reach,interaction.id,twitter.retweet.user.followers_count,links.title,twitter.retweet.created_at,trends.content,twitter.retweeted.created_at,twitter.user.time_zone,twitter.retweeted.place.country,twitter.place.place_type,twitter.retweeted.user.location,klout.network,twitter.user.friends_count,twitter.retweet.source,interaction.link,twitter.retweet.user.listed_count,twitter.retweet.id,twitter.retweet.user.location,twitter.retweet.user.description,twitter.retweeted.geo.latitude,twitter.retweeted.user.url,twitter.retweeted.geo.longitude,twitter.user.screen_name,interaction.author.id,twitter.retweet.user.url,twitter.user.location,twitter.in_reply_to_screen_name,twitter.retweet.user.friends_count,interaction.tags,twitter.retweeted.user.time_zone,twitter.retweeted.place.id,interaction.author.avatar,language.tag,twitter.user.created_at,twitter.retweeted.user.statuses_count,twitter.user.geo_enabled,twitter.retweet.mentions,twitter.retweeted.user.description,interaction.content,twitter.retweeted.user.screen_name,twitter.retweet.user.time_zone,language.confidence,twitter.user.lang,klout.topics,twitter.in_reply_to_status_id,twitter.in_reply_to_user_id,twitter.place.country_code,salience.content.sentiment,twitter.retweeted.user.geo_enabled,twitter.retweeted.source,twitter.retweeted.user.created_at,twitter.user.utc_offset,twitter.retweeted.user.lang,interaction.author.name,twitter.retweeted.user.verified,twitter.created_at,twitter.retweet.user.name,twitter.retweeted.place.full_name,twitter.retweeted.id,twitter.retweeted.user.id_str
"","","","","UberSocial for BlackBerry","","I Take Short Steps , But I got a long vision cause money is a major issue.\n\nNadie está en mi camino\n\nA. Christian Pérez .\n\r\n \n#Dreamchasers ","","","",4,141740917,"","","","","","","","","","Satan ","","","","","","RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even *","","[""Ilovemilaa_""]","","141740917","","224985610966929408","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",43,"LinoTheKiDD","","","","","","","","","Mon, 16 Jul 2012 21:55:24 +0000","","","","",62868,"","",521,"http://twitter.com/LinoTheKiDD","","","twitter",1851,"1e1cf90f1fdaae00e074d462075e067e","","","","","","Greenland","","","",18.99,355,"","http://twitter.com/LinoTheKiDD/statuses/224985610966929408","","","","","","","","LinoTheKiDD",141740917,"","1104 brada   ","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2269395125/340772550_normal.jpg","nl","Sat, 08 May 2010 22:42:06 +0000","","","","","RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even *","","",100,"en","[""chris brown"",""drake"",""mom and dad"",""sms"",""money""]","","","","","","","",-10800,"","Satan ","","Mon, 16 Jul 2012 21:55:24 +0000","","","",""
"","","","","UberSocial for BlackBerry","","Niet intr willen doen, want dat ben ik al.\n\nSws Real Madrid on top ♥!","","","",3,406850934,"","","","","","","","","","Kaboutertje","","","","","","RT @LinoTheKiDD: RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even * /.","","[""LinoTheKiDD"",""Ilovemilaa_""]","","406850934","","224986452860207105","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",33,"Ilovemilaa_","","","","","","","","","Mon, 16 Jul 2012 21:58:45 +0000","[{""name"":""Banking"",""score"":0.49075198173523,""hits"":0}]","","","",16053,"","",185,"http://twitter.com/Ilovemilaa_","","","twitter",415,"1e1cf9169cbda880e0748670188b340c","","","","","","","","","",9.17,194,"","http://twitter.com/Ilovemilaa_/statuses/224986452860207105","","","","","","","","Ilovemilaa_",406850934,"","weet het zelf niet eens.","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2373984004/342464931_normal.jpg","","Mon, 07 Nov 2011 08:45:27 +0000","","","","","RT @LinoTheKiDD: RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even * /.","","","","nl","[""dieting"",""facebook""]","","","",0,"","","","","","Kaboutertje","","Mon, 16 Jul 2012 21:58:45 +0000","","","",""
"","","","","UberSocial for BlackBerry","","Artiest.","","","",3,228338872,"","","","","",1,"","","","Drake.","","","","","","RT @LinoTheKiDD: RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even * - lol","","[""LinoTheKiDD"",""Ilovemilaa_""]","","228338872","","224986483717713922","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",38,"LastigeJongen","","","","","","","","","Mon, 16 Jul 2012 21:58:52 +0000","","","","",64552,"","",603,"http://twitter.com/LastigeJongen","","","twitter",912,"1e1cf916df7fa600e074c633b62e046c","","","","","","","","","",13.87,356,"","http://twitter.com/LastigeJongen/statuses/224986483717713922","","","","","","","","LastigeJongen",228338872,"","In @KimKardashian &@NICKIMINAJ","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2401323750/342856497_normal.jpg","nl","Sun, 19 Dec 2010 12:31:35 +0000","","","","","RT @LinoTheKiDD: RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even * - lol","","",100,"en","[""facebook"",""nursing""]","","","","","","","","","","Drake.","","Mon, 16 Jul 2012 21:58:52 +0000","","","",""
"","","","","Twitter for Android","","Artiste / La seule différence entre l'Homme et le Chien est le nombre de pattes.","","","",7,190285543,"","","","","",5,"","","http://www.youtube.com/OfficielTiny","Tiny","","","","","","@VeraLolaLuv ouais. Abn faut pas etre trop gentille hein","","[""VeraLolaLuv""]","","190285543","","225030389742309376","","","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",46,"Tiny_Eazy","","","","","","","","","Tue, 17 Jul 2012 00:53:20 +0000","","","","",36429,"","",1003,"http://twitter.com/Tiny_Eazy","","","twitter",1739,"1e1cfa9cd620a000e0749e48685510b2","","","","","","Greenland","","","",25.66,577,"","http://twitter.com/Tiny_Eazy/statuses/225030389742309376","","","","","","","","Tiny_Eazy",190285543,"","Paris","VeraLolaLuv","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2400922432/G1OggiCT_normal","fr","Mon, 13 Sep 2010 15:25:54 +0000","",true,"","","@VeraLolaLuv ouais. Abn faut pas etre trop gentille hein","","",62,"fr","[""money"",""mixtape"",""music"",""relationships"",""los angeles""]","225030220187570177","329005743","",-9,"","","",-10800,"","Tiny","","Tue, 17 Jul 2012 00:53:20 +0000","","","",""
"","","","","Twitter for Android","","La vida Loca... Just live it!!!! Impatiente de nature impulsive, Amoureuse de la vie et de tout ses plaisirs #Smile Life is beautiful :) #Akunamatata","","","",11,485085450,"","","","","",1,"","","","Pwiincess","","","","","","@ClaireAlix971. Abn?! Demain jtapl dsl pas plutot : semaine blindée :/","","[""ClaireAlix971""]","","485085450","","225052558002110465","","","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40,"KaliShewi","","","","","","","","","Tue, 17 Jul 2012 02:21:25 +0000","","","","",4019,"","",109,"http://twitter.com/KaliShewi","","","twitter",478,"1e1cfb61b7d0a080e074dbf28cd3df94","","","","","","Mid-Atlantic","","","",18.55,102,"","http://twitter.com/KaliShewi/statuses/225052558002110465","","","","","","","","KaliShewi",485085450,"","Guadeloupe","ClaireAlix971","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2363551350/d2FNM11I_normal","fr","Mon, 06 Feb 2012 20:27:44 +0000","",true,"","","@ClaireAlix971. Abn?! Demain jtapl dsl pas plutot : semaine blindée :/","","",100,"fr","[""#off"",""#tl""]","225052291638624257","537102224","",-7,"","","",-7200,"","Pwiincess","","Tue, 17 Jul 2012 02:21:25 +0000","","","",""
"","","","[""http://www.deaandeelhouder.nl/news/2012/7/16/bouwproductie_groeit_pas_weer_in_2014/""]","TweetDeck","","USG Innotiv is het technische detacheringsbureau van Nederland. 14 kantoren over heel Nederland. Peter Schmidt & Cees Hartman werken bij USG Innotiv. ","","","",12,41074769,"","","","","",9,"","[1]","http://www.usginnotiv.nl","USG Innotiv","","","","","","Volgens de economen van ING groeit de bouwproductie pas weer in 2014. http://t.co/iokYdAko via @bouwprofs #innotiv #bouwnieuws #bouw ^P","","[""bouwprofs""]","","41074769","","225101083071090688","","","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",40,"usginnotiv","","","","","","[""Mon, 16 Jul 2012 11:41:25 +0000""]","","","Tue, 17 Jul 2012 05:34:15 +0000","","","","[""http://ning.it/PZCfVi""]",1030,"[""ning.it""]","",781,"http://twitter.com/usginnotiv","","","twitter",268,"1e1cfd10bbeea580e0749e82f5fa0580","","[""de aandeelhouder: Bouwproductie groeit pas weer in 2014""]","","","","Amsterdam","","","",19.26,1600,"","http://twitter.com/usginnotiv/statuses/225101083071090688","","","","","","","","usginnotiv",41074769,"","Almere","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2283548460/fe8vfxbg5vg4zzyfz7md_normal.jpeg","nl","Tue, 19 May 2009 07:32:25 +0000","",true,"","","Volgens de economen van ING groeit de bouwproductie pas weer in 2014. http://t.co/iokYdAko via @bouwprofs #innotiv #bouwnieuws #bouw ^P","","",100,"nl","[""vimeo""]","","","","","","","",3600,"","USG Innotiv","","Tue, 17 Jul 2012 05:34:15 +0000","","","",""
35,"Tanja Geurtse","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","Osfoora for iPhone","theodorsmits","","","82420943","",4,"","","","","","","","[""ow.ly""]","[5]","","","male","","",true,732,"","","","","","en","225102646560817152","",7,3600,"",29,"theodorsmits",53658134,"","",513,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Wed, 14 Oct 2009 18:15:25 +0000",348,"Tue, 17 Jul 2012 05:40:27 +0000","","","Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieontw.:http://t.co/hfpO6j3H","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/theodorsmits","",82420943,"twitter",109,"1e1cfd1e9799a780e0749de9a24d1700",283,"[""Rabobank - Lokale Banken - Vacatures""]","Tue, 17 Jul 2012 05:40:27 +0000","","Mon, 16 Jul 2012 15:38:18 +0000","","","","Overijssel, Zwolle",8.47,"","<a href=""http://www.osfoora.com"" rel=""nofollow"">Osfoora for iPhone</a>","http://twitter.com/theodorsmits/statuses/225102646560817152",9,"225102646560817152","Zwolle, Nederland","Freelance journalist, tekstschrijver, fotograaf, vriend en vader van twee kids. Creatief, gek op uitdagingen, muziek, sport, films, humor en direct tweets.","","http://www.linkedin.com/in/tanjageurtse","","",82420943,"http://www.theo-smits.nl","","",114,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/913474942/0303674_normal.jpg","nl","",919,"","[""RaboIJsseldelta""]","energiek, betrokken, vakvrouw, #Rabobank @RaboIJsseldelta, communicatie, getrouwd @hugogeurtse, leven in #hierennu, hardlopen, tennis, golf, koken, tuinieren","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieont ...","tanjageurtse","",100,"","","","","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sat, 04 Jul 2009 12:23:55 +0000","","nl","Theo Smits","","","Theo Smits","","224890709935788032","53658134"
"","","","","web","","www.KoudeKalkoen.nl, www.mijnbegraafplaatsen.nl, (Partij voor de)dierenmens,  VS, opera. Fan van Beverly Sills, Angela Lansbury en Charlie Sheen.","","","",16,13042562,"","","","","",78,"","","http://www.deWinkelvanJeanne.nl","Jeanne Doomen","","","","","","zouden ze bij #ING pas om 9.15 uur na de koffie merken dat hun website weer eens niet werkt?","","","","13042562","","225114294608601088","","","","web",45,"JeanneDoo","","","","","","","","","Tue, 17 Jul 2012 06:26:44 +0000","","","","",28781,"","",2089,"http://twitter.com/JeanneDoo","","","twitter",1115,"1e1cfd860b22aa00e0747ccc831f0ffe","","","","","","Amsterdam","","","",25.16,1541,"","http://twitter.com/JeanneDoo/statuses/225114294608601088","","","","","","","","JeanneDoo",13042562,"","Grootschermer, Netherlands","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1172426004/JDoo_normal.JPG","nl","Mon, 04 Feb 2008 10:53:58 +0000","",true,"","","zouden ze bij #ING pas om 9.15 uur na de koffie merken dat hun website weer eens niet werkt?","","",100,"en","[""journalism"",""media""]","","","","","","","",3600,"","Jeanne Doomen","","Tue, 17 Jul 2012 06:26:44 +0000","","","",""
35,"Tanja Geurtse","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","Twitter for iPhone","josettehager","","","216391092","",3,"","","","","","","","[""ow.ly""]","[5]","","","female","","","",102,"","","","","","nl","225120605958180864",3600,7,3600,"",16,"josettehager",53658134,"","",513,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Tue, 16 Nov 2010 16:01:32 +0000",348,"Tue, 17 Jul 2012 06:51:49 +0000","","","Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieontw.:http://t.co/hfpO6j3H","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/josettehager","",216391092,"twitter",8,"1e1cfdbe1befa080e07479b232d2da02",58,"[""Rabobank - Lokale Banken - Vacatures""]","Tue, 17 Jul 2012 06:51:49 +0000","","Mon, 16 Jul 2012 15:38:18 +0000","","","","Overijssel, Zwolle",3.95,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/josettehager/statuses/225120605958180864","","225120605958180864","The Netherlands","ZZP marketing & communicatie | Parttime imageconsultant | Betrokken 3xHäger | Plezier Joset Doret | Ondernemer | Hardlopen | Groen | ","","http://www.linkedin.com/in/tanjageurtse","","",216391092,"http://www.3xhager.nl","","",59,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1168612616/foto_profiel_normal.jpg","nl","",919,"","[""RaboIJsseldelta""]","energiek, betrokken, vakvrouw, #Rabobank @RaboIJsseldelta, communicatie, getrouwd @hugogeurtse, leven in #hierennu, hardlopen, tennis, golf, koken, tuinieren","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieont ...","tanjageurtse","Amsterdam",100,"","","","","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sat, 04 Jul 2009 12:23:55 +0000","","nl","Josette Häger","","","Josette Häger","","224890709935788032","53658134"
0,"Jeanne Doomen","","","web","dontrigo","","","166097990","",3,"","","","","","","","","","","","","","",true,444,"","","","","","nl","225123494399193088",3600,78,3600,"",17,"dontrigo",13042562,"","",2089,"","","Tue, 13 Jul 2010 09:28:52 +0000",1541,"Tue, 17 Jul 2012 07:03:18 +0000","","","zouden ze bij #ING pas om 9.15 uur na de koffie merken dat hun website weer eens niet werkt?","","","","","","http://twitter.com/dontrigo","",166097990,"twitter",30,"1e1cfdd7c6bfaf00e074d2a8759cc788",62,"","Tue, 17 Jul 2012 07:03:18 +0000","","Tue, 17 Jul 2012 06:26:44 +0000","","","","Grootschermer, Netherlands",3.18,"","web","http://twitter.com/dontrigo/statuses/225123494399193088","","225123494399193088","nijkerk- netherlands","Fotograaf en hobbykok ( gaat goed samen),  francofiel, gourmand en levensgenieter. Koken,reizen (Frankrijk), pelgrim en idealist. Bach en katten liefhebber. ","","http://www.deWinkelvanJeanne.nl","","",166097990,"","","",136,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1878802760/me_normal.jpg","nl","",28783,"","","www.KoudeKalkoen.nl, www.mijnbegraafplaatsen.nl, (Partij voor de)dierenmens,  VS, opera. Fan van Beverly Sills, Angela Lansbury en Charlie Sheen.","RT @JeanneDoo: zouden ze bij #ING pas om 9.15 uur na de koffie merken dat hun website weer eens niet werkt?","JeanneDoo","Amsterdam",100,"","","","","","",true,"web","Mon, 04 Feb 2008 10:53:58 +0000","","en","pieter pannevis","","","pieter pannevis","","225114294608601088","13042562"
"","","","","web","","Full time werkzaam als bedrijfskundige in de ICT branche; Meer weten? Ga naar http://www.linkedin.com/in/edwinvandenheijkant","","","",4,154144760,"","","","","","","","","","EdwinvdHeijkant","","","","","","saldosparen #rabobank, ok, maar automatische alert bij 'rood' stand zou pas meedenken zijn met de klant. Benieuwd wie start met deze dienst!","","","","154144760","","225133631650267136","","","","web",22,"Zandberg2","","","","","","","","","Tue, 17 Jul 2012 07:43:35 +0000","","","","",401,"","",35,"http://twitter.com/Zandberg2","","","twitter",24,"1e1cfe31d10ead80e074fd60be766514","","","","","","","","","",6.06,54,"","http://twitter.com/Zandberg2/statuses/225133631650267136","","","","","","","","Zandberg2",154144760,"","Breda","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1617575235/EdwinvandenHeijkant_JPG_normal.jpg","nl","Thu, 10 Jun 2010 13:59:47 +0000","","","","","saldosparen #rabobank, ok, maar automatische alert bij 'rood' stand zou pas meedenken zijn met de klant. Benieuwd wie start met deze dienst!","","",100,"en","","","","","","","","","","","EdwinvdHeijkant","","Tue, 17 Jul 2012 07:43:35 +0000","","","",""
"","","","[""http://www.opgelicht.nl/nieuws/detail/pas-op-voor-valse-rabobank-e-mail/10/""]","TrosTweet","","Spraakmakende reportages over oplichtingspraktijken en de laatste nieuwtjes,  waarschuwingen & tips uit de wereld van fraude en bedrog!","","","",7,17374751,"","","","","",66,"","[0]","http://www.opgelicht.nl","TROS Opgelicht?!","","","","","","Pas op voor valse Rabobank e-mail!. http://t.co/NM7E4PZB","","","","17374751","","225137783151407104","","","","<a href=""http://twitter.tros.nl"" rel=""nofollow"">TrosTweet</a>",38,"opgelicht","","","","","","[""Tue, 17 Jul 2012 08:00:08 +0000""]","","","Tue, 17 Jul 2012 08:00:05 +0000","","","","[""http://tinyurl.com/cylq3u4""]",1816,"[""tinyurl.com""]","",2432,"http://twitter.com/opgelicht","","","twitter",316,"1e1cfe56b26fa080e0749feba71b8628","","[""Pas op voor valse Rabobank e-mail!-Nieuws-Opgelicht.nl""]","","","","Amsterdam","","","",15.92,64,"","http://twitter.com/opgelicht/statuses/225137783151407104","","","","","","","","opgelicht",17374751,"","Hilversum, Nederland","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/265120945/twitter_antoinette_normal.jpg","nl","Thu, 13 Nov 2008 22:48:21 +0000","","","","","Pas op voor valse Rabobank e-mail!. http://t.co/NM7E4PZB","","",63,"en","[""media"",""paypal"",""phishing""]","","","","","","","",3600,"","TROS Opgelicht?!","","Tue, 17 Jul 2012 08:00:05 +0000","","","",""
1,"TROS Opgelicht?!","","[""http://www.opgelicht.nl/nieuws/detail/pas-op-voor-valse-rabobank-e-mail/10/""]","Twitter for BlackBerry®","BrendavZoest","","","196999174","",8,"","","","","","","","[""tinyurl.com""]","[0]","","","","","","",4784,"","","","","","nl","225141828243042304","",66,3600,"",35,"BrendavZoest",17374751,"","",2432,"","[""Tue, 17 Jul 2012 08:00:08 +0000""]","Thu, 30 Sep 2010 12:23:26 +0000",64,"Tue, 17 Jul 2012 08:16:09 +0000","","","Pas op voor valse Rabobank e-mail!. http://t.co/NM7E4PZB","","","","[""http://tinyurl.com/cylq3u4""]","","http://twitter.com/BrendavZoest","",196999174,"twitter",83,"1e1cfe7a9bdaaa80e074b6f0a7d113b8",165,"[""Pas op voor valse Rabobank e-mail!-Nieuws-Opgelicht.nl""]","Tue, 17 Jul 2012 08:16:09 +0000","","Tue, 17 Jul 2012 08:00:05 +0000","","","","Hilversum, Nederland",13.72,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","http://twitter.com/BrendavZoest/statuses/225141828243042304",3,"225141828243042304","Arnhem","","","http://www.opgelicht.nl","","",196999174,"","","",109,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/2397956831/IMG-20120714-WA000_normal.jpg","nl","",1817,"","","Spraakmakende reportages over oplichtingspraktijken en de laatste nieuwtjes,  waarschuwingen & tips uit de wereld van fraude en bedrog!","RT @opgelicht: Pas op voor valse Rabobank e-mail!. http://t.co/NM7E4PZB","opgelicht","",61,"","","","","","","","<a href=""http://twitter.tros.nl"" rel=""nofollow"">TrosTweet</a>","Thu, 13 Nov 2008 22:48:21 +0000","","en","Brenda","","","Brenda","","225137783151407104","17374751"
3,"TROS Opgelicht?!","","[""http://www.opgelicht.nl/nieuws/detail/pas-op-voor-valse-rabobank-e-mail/10/""]","web","cees1944","","","216753139","",2,"","","","","","","","[""tinyurl.com""]","[0]","","","male","","",true,13127,"","","","","","nl","225142060011892737",3600,66,3600,"",12,"cees1944",17374751,"","",2432,"","[""Tue, 17 Jul 2012 08:00:08 +0000""]","Wed, 17 Nov 2010 16:33:47 +0000",64,"Tue, 17 Jul 2012 08:17:04 +0000","","","Pas op voor valse Rabobank e-mail!. http://t.co/NM7E4PZB","","","","[""http://tinyurl.com/cylq3u4""]","","http://twitter.com/cees1944","",216753139,"twitter",10,"1e1cfe7ca860a000e074c50fdfe93bd4",41,"[""Pas op voor valse Rabobank e-mail!-Nieuws-Opgelicht.nl""]","Tue, 17 Jul 2012 08:17:04 +0000","","Tue, 17 Jul 2012 08:00:05 +0000","","","","Hilversum, Nederland",0.98,"","web","http://twitter.com/cees1944/statuses/225142060011892737",1,"225142060011892737","IJsselstein Nederland","Voorzitter Stichting Tecin, wij doen voorlichting en advies geven aan argeloze consumenten welke benaderd zijn of worden door Timeshare gerelateerde bedrijven.","","http://www.opgelicht.nl","","",216753139,"http://www.timesharesprookjeofnachtmerrie.info","","",37,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1445455195/Logo_TeCiN_Nieuw_normal.jpg","nl","",1817,"","","Spraakmakende reportages over oplichtingspraktijken en de laatste nieuwtjes,  waarschuwingen & tips uit de wereld van fraude en bedrog!","RT @opgelicht: Pas op voor valse Rabobank e-mail!. http://t.co/NM7E4PZB","opgelicht","Amsterdam",61,"","","","","","","","<a href=""http://twitter.tros.nl"" rel=""nofollow"">TrosTweet</a>","Thu, 13 Nov 2008 22:48:21 +0000","","en","Cees Peek","","","Cees Peek","","225137783151407104","17374751"
3,"BouwProfs","","[""http://www.deaandeelhouder.nl/news/2012/7/16/bouwproductie_groeit_pas_weer_in_2014/""]","web","JiscaKers","","","467255822","",4,"","","","","","","","[""ning.it""]","[1]","","","","","","",189,"","","","","","nl","225149297233117184","",103,3600,"",22,"JiscaKers",41547002,"","",5561,"","[""Mon, 16 Jul 2012 11:41:25 +0000""]","Wed, 18 Jan 2012 08:35:16 +0000",4980,"Tue, 17 Jul 2012 08:45:50 +0000","","","Volgens de economen van ING groeit de bouwproductie pas weer in 2014. http://t.co/rOOUoa1Z","","","","[""http://ning.it/PZCfVi""]","","http://twitter.com/JiscaKers","",467255822,"twitter",44,"1e1cfebcf4cba300e074e63eedd59c5c",60,"[""de aandeelhouder: Bouwproductie groeit pas weer in 2014""]","Tue, 17 Jul 2012 08:45:50 +0000","","Mon, 16 Jul 2012 18:20:51 +0000","","","","Amsterdam",5.43,"","web","http://twitter.com/JiscaKers/statuses/225149297233117184",1,"225149297233117184","","Communicatie adviseur DHZ & T en Bouw en Installatie Branche @GS1Nederland Samenwerken, Communicatie, Marketing, Logistiek, Psychologie","","http://www.bouwprofs.net","","",467255822,"http://www.gs1.nl/opinie","","",126,"[""Rabobank""]","Paris","","http://a0.twimg.com/profile_images/1765852443/foto_twitter_normal.jpg","nl","",6714,"","","BouwProfs, het online platform waar de bouw elkaar ontmoet. We ontmoeten u graag! http://bit.ly/ioQilQ ","RT @bouwprofs: Volgens de economen van ING groeit de bouwproductie pas weer in 2014. http://t.co/rOOUoa1Z","bouwprofs","",100,"","","","","","",true,"<a href=""http://www.bouwprofs.net"" rel=""nofollow"">BouwProfs</a>","Thu, 21 May 2009 07:22:42 +0000","","en","Jisca Kers","","","Jisca Kers","","224931616932376576","41547002"
