twitter.retweet.count,twitter.retweeted.user.name,twitter.retweeted.place.place_type,links.url,interaction.source,twitter.retweet.user.screen_name,twitter.user.description,interaction.geo.latitude,twitter.retweet.user.id_str,twitter.user.verified,klout.amplification,twitter.user.id,twitter.geo.latitude,interaction.geo.longitude,twitter.retweeted.place.country_code,twitter.retweeted.place.url,twitter.place.full_name,twitter.user.listed_count,twitter.retweet.domains,links.retweet_count,twitter.user.url,twitter.user.name,demographic.gender,twitter.place.name,salience.content.entities,twitter.retweet.user.geo_enabled,twitter.retweet.user.statuses_count,twitter.text,twitter.place.id,twitter.mentions,twitter.retweeted.place.name,twitter.user.id_str,twitter.retweet.user.lang,twitter.id,twitter.retweet.user.utc_offset,twitter.retweeted.user.listed_count,twitter.retweeted.user.utc_offset,twitter.source,klout.score,interaction.author.username,twitter.retweeted.user.id,twitter.geo.longitude,twitter.place.url,twitter.retweeted.user.followers_count,trends.type,links.created_at,twitter.retweet.user.created_at,twitter.retweeted.user.friends_count,interaction.created_at,salience.content.topics,twitter.place.country,twitter.retweet.text,twitter.links,twitter.user.statuses_count,twitter.domains,twitter.retweet.links,twitter.user.followers_count,interaction.author.link,trends.source,twitter.retweet.user.id,interaction.type,klout.true_reach,interaction.id,twitter.retweet.user.followers_count,links.title,twitter.retweet.created_at,trends.content,twitter.retweeted.created_at,twitter.user.time_zone,twitter.retweeted.place.country,twitter.place.place_type,twitter.retweeted.user.location,klout.network,twitter.user.friends_count,twitter.retweet.source,interaction.link,twitter.retweet.user.listed_count,twitter.retweet.id,twitter.retweet.user.location,twitter.retweet.user.description,twitter.retweeted.geo.latitude,twitter.retweeted.user.url,twitter.retweeted.geo.longitude,twitter.user.screen_name,interaction.author.id,twitter.retweet.user.url,twitter.user.location,twitter.in_reply_to_screen_name,twitter.retweet.user.friends_count,interaction.tags,twitter.retweeted.user.time_zone,twitter.retweeted.place.id,interaction.author.avatar,language.tag,twitter.user.created_at,twitter.retweeted.user.statuses_count,twitter.user.geo_enabled,twitter.retweet.mentions,twitter.retweeted.user.description,interaction.content,twitter.retweeted.user.screen_name,twitter.retweet.user.time_zone,language.confidence,twitter.user.lang,klout.topics,twitter.in_reply_to_status_id,twitter.in_reply_to_user_id,twitter.place.country_code,salience.content.sentiment,twitter.retweeted.user.geo_enabled,twitter.retweeted.source,twitter.retweeted.user.created_at,twitter.user.utc_offset,twitter.retweeted.user.lang,interaction.author.name,twitter.retweeted.user.verified,twitter.created_at,twitter.retweet.user.name,twitter.retweeted.place.full_name,twitter.retweeted.id,twitter.retweeted.user.id_str
"","","","","web","","Watzaaaah !! Jaime sympathiser avec les gens donk people follow me !! =P","","","",4,561526741,"","","","","","","","","","Käy'liia Jackson","male","","","","","@BbKeei Abn??? Moi j'ai commencer y'a pas longtemp ! :p Sa commence a prendre forme là !","","[""BbKeei""]","","561526741","","224683883352961027","","","","web",19,"Kay_lia","","","","","","","","","Mon, 16 Jul 2012 01:56:26 +0000","","","","",265,"","",37,"http://twitter.com/Kay_lia","","","twitter",17,"1e1cee9739a0a100e074fdcf96cf57c8","","","","","","Atlantic Time (Canada)","","","",5.14,71,"","http://twitter.com/Kay_lia/statuses/224683883352961027","","","","","","","","Kay_lia",561526741,"","","BbKeei","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2398868092/image_normal.jpg","","Mon, 23 Apr 2012 22:38:35 +0000","","","","","@BbKeei Abn??? Moi j'ai commencer y'a pas longtemp ! :p Sa commence a prendre forme là !","","","","fr","","224683377054318592","632449974","",0,"","","",-14400,"","Käy'liia Jackson","","Mon, 16 Jul 2012 01:56:26 +0000","","","",""
0,"Käy'liia Jackson","","","Twitter for Android","BbKeei","","","632449974","",4,"","","","","","","","","","","","","","","",659,"","","","","","fr","224685201517842433","","",-14400,"",21,"BbKeei",561526741,"","",37,"","","Tue, 10 Jul 2012 22:32:20 +0000",71,"Mon, 16 Jul 2012 02:01:41 +0000","","","@BbKeei Abn??? Moi j'ai commencer y'a pas longtemp ! :p Sa commence a prendre forme là !","","","","","","http://twitter.com/BbKeei","",632449974,"twitter",39,"1e1ceea2f5b3a080e07412f5d6149942",28,"","Mon, 16 Jul 2012 02:01:41 +0000","","Mon, 16 Jul 2012 01:56:26 +0000","","","","",5.23,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://twitter.com/BbKeei/statuses/224685201517842433","","224685201517842433","N0STAALGiie ...=$$~","","","","","",632449974,"","","",56,"[""ABN AMRO""]","Atlantic Time (Canada)","","http://a0.twimg.com/profile_images/2401356034/NePOD3YY_normal","","",266,"","[""BbKeei""]","Watzaaaah !! Jaime sympathiser avec les gens donk people follow me !! =P","RT @Kay_lia: @BbKeei Abn??? Moi j'ai commencer y'a pas longtemp ! :p Sa commence a prendre forme là !","Kay_lia","","","","","","","",0,"","web","Mon, 23 Apr 2012 22:38:35 +0000","","fr","~B0ss -M~~  ♥","","","~B0ss -M~~  ♥","","224683883352961027","561526741"
"","","","","Twitter for iPhone","","Intelligence without ambition is a bird without wings.","","","",4,124213112,"","","","","",1,"","","http://www.sokeeponmarching.tumblr.com","Peiqiong","","","","","","@ABNAMRO Haha. Ja, ben net 1 minuut geleden de ABN Amro uitgestapt en heb m'n pas al geblokkeerd, dankjewel.","","[""ABNAMRO""]","","124213112","","224843280087658497","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26,"peiqiong","","","","","","","","","Mon, 16 Jul 2012 12:29:50 +0000","","","","",73222,"","",293,"http://twitter.com/peiqiong","","","twitter",112,"1e1cf41efc03a300e07453e341d1d8e4","","","","","","Amsterdam","","","",6.73,138,"","http://twitter.com/peiqiong/statuses/224843280087658497","","","","","","","","peiqiong",124213112,"","The Netherlands","ABNAMRO","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2389505489/dl43zbwa136b35wq5txv_normal.jpeg","nl","Thu, 18 Mar 2010 16:47:32 +0000","",true,"","","@ABNAMRO Haha. Ja, ben net 1 minuut geleden de ABN Amro uitgestapt en heb m'n pas al geblokkeerd, dankjewel.","","",100,"en","","224842865707204609","2270841","","","","","",3600,"","Peiqiong","","Mon, 16 Jul 2012 12:29:50 +0000","","","",""
"","","","","web","","J'men fous de tous quoi que tu dises ! Suit moi si t'en a envies (...) #Team225 #PSQUARELOVE #TeamSkinny #TeamKouadio #TeamKFC ","","","",3,474960803,"","","","","","","","",""," L'enfant_sage (..)","","","","","","Abn &amp; si tu parles doucement c'st pas possible quoi mdr qui est sourd ici ?","","","","474960803","","224853929303883777","","","","web",20,"Caarine_Songz","","","","","","","","","Mon, 16 Jul 2012 13:12:08 +0000","","","","",835,"","",82,"http://twitter.com/Caarine_Songz","","","twitter",68,"1e1cf47d8844a400e074ab3f34687696","","","","","","","","","",3.83,165,"","http://twitter.com/Caarine_Songz/statuses/224853929303883777","","","","","","","","Caarine_Songz",474960803,"","Paris","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2402703169/unk4aom6es5s6pk3oi2o_normal.jpeg","fr","Thu, 26 Jan 2012 14:49:06 +0000","","","","","Abn &amp; si tu parles doucement c'st pas possible quoi mdr qui est sourd ici ?","","",100,"fr","","","","",-9,"","","","",""," L'enfant_sage (..)","","Mon, 16 Jul 2012 13:12:08 +0000","","","",""
"","","","","web","","","","","",0,18045422,"","","","","","","","","","ThomasVerloop","","","","","","@thewholeshbang ik boekte 70.000 euro over van mijn ABNAMRO prive rek. op 13 juli, het kwam pas 16juli op mijn moneyou rekening, ook ABNAMRO","","[""thewholeshbang""]","","18045422","","224863584893669376","","","","web",10,"ThomasVerloop","","","","","","","","","Mon, 16 Jul 2012 13:50:31 +0000","","","","",4,"","",3,"http://twitter.com/ThomasVerloop","","","twitter",0,"1e1cf4d35362ad80e074aa8dbd4f1c52","","","","","","","","","",0.0,1,"","http://twitter.com/ThomasVerloop/statuses/224863584893669376","","","","","","","","ThomasVerloop",18045422,"","","thewholeshbang","","[""ABN AMRO""]","","","http://a0.twimg.com/sticky/default_profile_images/default_profile_3_normal.png","nl","Thu, 11 Dec 2008 11:10:52 +0000","","","","","@thewholeshbang ik boekte 70.000 euro over van mijn ABNAMRO prive rek. op 13 juli, het kwam pas 16juli op mijn moneyou rekening, ook ABNAMRO","","",100,"en","","223822477468512257","159476873","","","","","","","","ThomasVerloop","","Mon, 16 Jul 2012 13:50:31 +0000","","","",""
"","","","","UberSocial for BlackBerry","","Niet intr willen doen, want dat ben ik al.\n\nSws Real Madrid on top ♥!","","","",3,406850934,"","","","","","","","","","Kaboutertje","","","","","","Je doet zomaar intr met je abn amro pas lip :s","","","","406850934","","224982870970732546","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",33,"Ilovemilaa_","","","","","","","","","Mon, 16 Jul 2012 21:44:31 +0000","","","","",16049,"","",185,"http://twitter.com/Ilovemilaa_","","","twitter",415,"1e1cf8f6cc5ca980e074309224a9cd6a","","","","","","","","","",9.17,194,"","http://twitter.com/Ilovemilaa_/statuses/224982870970732546","","","","","","","","Ilovemilaa_",406850934,"","weet het zelf niet eens.","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2373984004/342464931_normal.jpg","nl","Mon, 07 Nov 2011 08:45:27 +0000","","","","","Je doet zomaar intr met je abn amro pas lip :s","","",100,"nl","[""dieting"",""facebook""]","","","","","","","","","","Kaboutertje","","Mon, 16 Jul 2012 21:44:31 +0000","","","",""
"","","","","UberSocial for BlackBerry","","I Take Short Steps , But I got a long vision cause money is a major issue.\n\nNadie está en mi camino\n\nA. Christian Pérez .\n\r\n \n#Dreamchasers ","","","",4,141740917,"","","","","","","","","","Satan ","","","","","","RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even *","","[""Ilovemilaa_""]","","141740917","","224985610966929408","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",43,"LinoTheKiDD","","","","","","","","","Mon, 16 Jul 2012 21:55:24 +0000","","","","",62868,"","",521,"http://twitter.com/LinoTheKiDD","","","twitter",1851,"1e1cf90f1fdaae00e074d462075e067e","","","","","","Greenland","","","",18.99,355,"","http://twitter.com/LinoTheKiDD/statuses/224985610966929408","","","","","","","","LinoTheKiDD",141740917,"","1104 brada   ","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2269395125/340772550_normal.jpg","nl","Sat, 08 May 2010 22:42:06 +0000","","","","","RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even *","","",100,"en","[""chris brown"",""drake"",""mom and dad"",""sms"",""money""]","","","","","","","",-10800,"","Satan ","","Mon, 16 Jul 2012 21:55:24 +0000","","","",""
"","","","","UberSocial for BlackBerry","","Niet intr willen doen, want dat ben ik al.\n\nSws Real Madrid on top ♥!","","","",3,406850934,"","","","","","","","","","Kaboutertje","","","","","","RT @LinoTheKiDD: RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even * /.","","[""LinoTheKiDD"",""Ilovemilaa_""]","","406850934","","224986452860207105","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",33,"Ilovemilaa_","","","","","","","","","Mon, 16 Jul 2012 21:58:45 +0000","[{""name"":""Banking"",""score"":0.49075198173523,""hits"":0}]","","","",16053,"","",185,"http://twitter.com/Ilovemilaa_","","","twitter",415,"1e1cf9169cbda880e0748670188b340c","","","","","","","","","",9.17,194,"","http://twitter.com/Ilovemilaa_/statuses/224986452860207105","","","","","","","","Ilovemilaa_",406850934,"","weet het zelf niet eens.","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2373984004/342464931_normal.jpg","","Mon, 07 Nov 2011 08:45:27 +0000","","","","","RT @LinoTheKiDD: RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even * /.","","","","nl","[""dieting"",""facebook""]","","","",0,"","","","","","Kaboutertje","","Mon, 16 Jul 2012 21:58:45 +0000","","","",""
"","","","","UberSocial for BlackBerry","","Artiest.","","","",3,228338872,"","","","","",1,"","","","Drake.","","","","","","RT @LinoTheKiDD: RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even * - lol","","[""LinoTheKiDD"",""Ilovemilaa_""]","","228338872","","224986483717713922","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",38,"LastigeJongen","","","","","","","","","Mon, 16 Jul 2012 21:58:52 +0000","","","","",64552,"","",603,"http://twitter.com/LastigeJongen","","","twitter",912,"1e1cf916df7fa600e074c633b62e046c","","","","","","","","","",13.87,356,"","http://twitter.com/LastigeJongen/statuses/224986483717713922","","","","","","","","LastigeJongen",228338872,"","In @KimKardashian &@NICKIMINAJ","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2401323750/342856497_normal.jpg","nl","Sun, 19 Dec 2010 12:31:35 +0000","","","","","RT @LinoTheKiDD: RT @Ilovemilaa_: Je doet zomaar intr met je abn amro pas lip :s - *Kietel mij even * - lol","","",100,"en","[""facebook"",""nursing""]","","","","","","","","","","Drake.","","Mon, 16 Jul 2012 21:58:52 +0000","","","",""
"","","","","Twitter for Android","","Artiste / La seule différence entre l'Homme et le Chien est le nombre de pattes.","","","",7,190285543,"","","","","",5,"","","http://www.youtube.com/OfficielTiny","Tiny","","","","","","@VeraLolaLuv ouais. Abn faut pas etre trop gentille hein","","[""VeraLolaLuv""]","","190285543","","225030389742309376","","","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",46,"Tiny_Eazy","","","","","","","","","Tue, 17 Jul 2012 00:53:20 +0000","","","","",36429,"","",1003,"http://twitter.com/Tiny_Eazy","","","twitter",1739,"1e1cfa9cd620a000e0749e48685510b2","","","","","","Greenland","","","",25.66,577,"","http://twitter.com/Tiny_Eazy/statuses/225030389742309376","","","","","","","","Tiny_Eazy",190285543,"","Paris","VeraLolaLuv","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2400922432/G1OggiCT_normal","fr","Mon, 13 Sep 2010 15:25:54 +0000","",true,"","","@VeraLolaLuv ouais. Abn faut pas etre trop gentille hein","","",62,"fr","[""money"",""mixtape"",""music"",""relationships"",""los angeles""]","225030220187570177","329005743","",-9,"","","",-10800,"","Tiny","","Tue, 17 Jul 2012 00:53:20 +0000","","","",""
"","","","","Twitter for Android","","La vida Loca... Just live it!!!! Impatiente de nature impulsive, Amoureuse de la vie et de tout ses plaisirs #Smile Life is beautiful :) #Akunamatata","","","",11,485085450,"","","","","",1,"","","","Pwiincess","","","","","","@ClaireAlix971. Abn?! Demain jtapl dsl pas plutot : semaine blindée :/","","[""ClaireAlix971""]","","485085450","","225052558002110465","","","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40,"KaliShewi","","","","","","","","","Tue, 17 Jul 2012 02:21:25 +0000","","","","",4019,"","",109,"http://twitter.com/KaliShewi","","","twitter",478,"1e1cfb61b7d0a080e074dbf28cd3df94","","","","","","Mid-Atlantic","","","",18.55,102,"","http://twitter.com/KaliShewi/statuses/225052558002110465","","","","","","","","KaliShewi",485085450,"","Guadeloupe","ClaireAlix971","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2363551350/d2FNM11I_normal","fr","Mon, 06 Feb 2012 20:27:44 +0000","",true,"","","@ClaireAlix971. Abn?! Demain jtapl dsl pas plutot : semaine blindée :/","","",100,"fr","[""#off"",""#tl""]","225052291638624257","537102224","",-7,"","","",-7200,"","Pwiincess","","Tue, 17 Jul 2012 02:21:25 +0000","","","",""
"","","","","Twitter for BlackBerry®","","I will always stand by your side ♥♥♥","","","",3,317053872,"","","","","","","","","http://www.facebook.com/SolangeDossett","Solange Dossett♥","","","","","","Kk abn in woerden, heb me pas opgegeten!! #ABNAMRO #Woerden!!","","","","317053872","","225168080475664384","","","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",23,"SoullyDossett","","","","","","","","","Tue, 17 Jul 2012 10:00:28 +0000","","","","",4756,"","",137,"http://twitter.com/SoullyDossett","","","twitter",82,"1e1cff63c654a600e074ce3868decb34","","","","","","","","","",5.21,247,"","http://twitter.com/SoullyDossett/statuses/225168080475664384","","","","","","","","SoullyDossett",317053872,"","Amsterdam-Utrecht NL","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2380047221/IMG00299-20120610-1624_normal.jpg","nl","Tue, 14 Jun 2011 11:05:12 +0000","","","","","Kk abn in woerden, heb me pas opgegeten!! #ABNAMRO #Woerden!!","","",100,"en","","","","","","","","","","","Solange Dossett♥","","Tue, 17 Jul 2012 10:00:28 +0000","","","",""
"","","","","Twitter for iPhone","","IN DA KITCHEN COOKING BEATS ","","","",10,52418158,"","","","","",1,"","","http://soundcloud.com/amnzik-riddim-mekka","ReEtChizz ","","","","","","@alee971 @xelo_hys @jiggy971 @sandryn_hellvy abn et jss inviter? En pas meme konet missier","","[""alee971"",""XeLo_Hys"",""Jiggy971"",""Sandryn_Hellvy""]","","52418158","","225194750251241473","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",44,"reetchizz","","","","","","","","","Tue, 17 Jul 2012 11:46:27 +0000","","","","",10203,"","",270,"http://twitter.com/reetchizz","","","twitter",1006,"1e1d0050aa7aab80e07456e89c189d34","","","","","","Paris","","","",23.98,330,"","http://twitter.com/reetchizz/statuses/225194750251241473","","","","","","","","reetchizz",52418158,"","IN DA KITCHEN","alee971","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2403555915/image_normal.jpg","fr","Tue, 30 Jun 2009 15:05:12 +0000","",true,"","","@alee971 @xelo_hys @jiggy971 @sandryn_hellvy abn et jss inviter? En pas meme konet missier","","",61,"fr","[""ice cream"",""homosexuality"",""#nw"",""soundcloud"",""music""]","225191222413754368","83825675","",-7,"","","",3600,"","ReEtChizz ","","Tue, 17 Jul 2012 11:46:27 +0000","","","",""
"","","","","  HTC Peep","","Webdesigner, webdeveloper and internetmarketing | O&S Vakanties","","","",3,168763748,"","","","","","","","","http://siebren-internet.com","Johannes","","","","","","Probeer je geld te pinnen bij #abnamro, slikt ie je pas in ;( en dat een dag voor je vakantie. Gelukkig heeft de #rabobank me weer geholpen!","","","","168763748","","225195765474136065","","","","<a href=""http://www.htc.com"" rel=""nofollow"">  HTC Peep</a>",15,"jsvdvelde","","","","","","","","","Tue, 17 Jul 2012 11:50:29 +0000","","","","",844,"","",23,"http://twitter.com/jsvdvelde","","","twitter",15,"1e1d0059ae5fa080e07475825e86866c","","","","","","Amsterdam","","","",2.51,42,"","http://twitter.com/jsvdvelde/statuses/225195765474136065","","","","","","","","jsvdvelde",168763748,"","Oldebroek","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/1881231303/120308-121802_normal.jpg","nl","Tue, 20 Jul 2010 19:06:43 +0000","",true,"","","Probeer je geld te pinnen bij #abnamro, slikt ie je pas in ;( en dat een dag voor je vakantie. Gelukkig heeft de #rabobank me weer geholpen!","","",94,"nl","","","","","","","","",3600,"","Johannes","","Tue, 17 Jul 2012 11:50:29 +0000","","","",""
"","","","","webcarekoppeling","","Dit is het officiële twitteraccount van ABN AMRO. \r\nWe staan 24/7 klaar om vragen te beantwoorden & problemen op te lossen maar ook voor al uw andere bankzaken.","","",true,12,2270841,"","","","","",239,"","","https://www.abnamro.nl/socialmedia","ABN AMRO","","","[{""name"":""Hallo Johannes"",""sentiment"":0,""confident"":1,""label"":""Person"",""evidence"":1,""type"":""Person"",""about"":1,""themes"":[""vervelend van""]}]","","","@jsvdvelde Hallo Johannes, wat vervelend van je pas! Ben je een klant van ABN AMRO? ^Adjuna","","[""jsvdvelde""]","","2270841","","225198922346409986","","","","<a href=""http://www.abnamro.nl"" rel=""nofollow"">webcarekoppeling</a>",59,"ABNAMRO","","","","","","","","","Tue, 17 Jul 2012 12:03:01 +0000","","","","",24313,"","",13363,"http://twitter.com/ABNAMRO","","","twitter",7192,"1e1d0075b200a880e0744e35c6309510","","","","","","Amsterdam","","","",43.96,2506,"","http://twitter.com/ABNAMRO/statuses/225198922346409986","","","","","","","","ABNAMRO",2270841,"","","jsvdvelde","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/1931294340/schild_normal.jpg","","Mon, 26 Mar 2007 08:00:16 +0000","","","","","@jsvdvelde Hallo Johannes, wat vervelend van je pas! Ben je een klant van ABN AMRO? ^Adjuna","","","","nl","[""employment"",""management"",""cars"",""money"",""netherlands""]","","168763748","",0,"","","",3600,"","ABN AMRO","","Tue, 17 Jul 2012 12:03:01 +0000","","","",""
"","","","","UberSocial for BlackBerry","","Steve -BBM 29F42C86  -  skype stevenn85","","","",3,213010110,"","","","","",1,"","","http://www.FunXdance.nl","Stevenn","","","","","","RT @RastAboel_NWM: @stteven__ ook nog gespot toen ik ABN-Amro was"" idd zag je pas laat haha :p","","[""RastAboel_NWM"",""stteven__""]","","213010110","","225227707460489217","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",31,"stteven__","","","","","","","","","Tue, 17 Jul 2012 13:57:24 +0000","","","","",13827,"","",230,"http://twitter.com/stteven__","","","twitter",276,"1e1d01755cabaa00e074a812709f1258","","","","","","Greenland","","","",8.48,184,"","http://twitter.com/stteven__/statuses/225227707460489217","","","","","","","","stteven__",213010110,"","Lake city","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2394145615/342753272_normal.jpg","nl","Sun, 07 Nov 2010 18:17:16 +0000","","","","","RT @RastAboel_NWM: @stteven__ ook nog gespot toen ik ABN-Amro was"" idd zag je pas laat haha :p","","",100,"nl","","","","","","","","",-10800,"","Stevenn","","Tue, 17 Jul 2012 13:57:24 +0000","","","",""
"","","","","web","","","","","",15,622159387,"","","","","","","","","","Akif","male","","","","","@INGnl_webcare Als ik een overboeking van ING naar ABN AMRO doe. Wordt het dan pas de volgende dag geboekt?","","[""INGnl_webcare""]","","622159387","","225238426658684928","","","","web",36,"4534merkez","","","","","","","","","Tue, 17 Jul 2012 14:40:00 +0000","","","","",146,"","",4,"http://twitter.com/4534merkez","","","twitter",159,"1e1d01d49496a000e074c160e9198186","","","","","","","","","",14.15,4,"","http://twitter.com/4534merkez/statuses/225238426658684928","","","","","","","","4534merkez",622159387,"","","INGnl_webcare","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2370726034/2ev5a2p5hfckcjw74daf_normal.jpeg","nl","Fri, 29 Jun 2012 19:05:17 +0000","","","","","@INGnl_webcare Als ik een overboeking van ING naar ABN AMRO doe. Wordt het dan pas de volgende dag geboekt?","","",100,"nl","","","71515969","","","","","","","","Akif","","Tue, 17 Jul 2012 14:40:00 +0000","","","",""
"","","","","UberSocial for BlackBerry","","Don't like me have a seat with the other bitches waiting for me to give a fuck !!!!","","","",2,249582831,"","","","","","","","","","Sweetlisa","","","","","","Ik hoor abn'ers kunnen weer eens gratis pinnen. Fuck jullie LOL","","","","249582831","","225272886859010048","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",14,"localisa20","","","","","","","","","Tue, 17 Jul 2012 16:56:56 +0000","","","","",776,"","",21,"http://twitter.com/localisa20","","","twitter",10,"1e1d0306a677ac00e074427caa8d4440","","","","","","","","","",2.38,59,"","http://twitter.com/localisa20/statuses/225272886859010048","","","","","","","","localisa20",249582831,"","ÜT: 52.3907869,4.9194451","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/1448300135/322242686_normal.jpg","nl","Wed, 09 Feb 2011 10:38:27 +0000","","","","","Ik hoor abn'ers kunnen weer eens gratis pinnen. Fuck jullie LOL","","",100,"en","","","","","","","","","","","Sweetlisa","","Tue, 17 Jul 2012 16:56:56 +0000","","","",""
